,operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
4150,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3302402,-99.2491091",4255000.0,MXN,4332136.97,230328.68,109.0,,2113.107155963303,,,,,http://alvaro-obregon.properati.com.mx/lzka_venta_departamento_alvaro-obregon_abilia_ce4
4151,sell,house,|Coyoacán|Distrito Federal|México|,"19.312116,-99.127682",5215000.0,MXN,5169049.2,274825.17,,320.0,,16296.875,,,,http://coyoacan.properati.com.mx/rb66_venta_casa_coyoacan_narcisos_52_elia-palomino
4152,sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3468718,-99.2373664",8900000.0,MXN,8821579.59,469020.9,143.0,410.0,3279.866433566434,21707.31707317073,3.0,,,http://alvaro-obregon.properati.com.mx/cuwe_venta_casa_alvaro-obregon
4153,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.367835,-99.142228",3019900.0,MXN,2992581.12,159107.91,,78.0,,38716.66666666666,,,,http://benito-juarez.properati.com.mx/i96r_venta_departamento_benito-juarez_ajusco_1
4154,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3740209,-99.1370805",2440200.0,MXN,2418125.14,128565.55,,,,,,2.0,,http://benito-juarez.properati.com.mx/ns8f_venta_departamento_del-carmen_normandia_alfa-inmobiliaria-elite
4155,sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.345656,-99.238336",3110000.0,MXN,3082596.91,163893.82,,160.0,,19437.5,,,,http://lomas-de-las-aguilas.properati.com.mx/r0eh_venta_casa_lomas-de-las-aguilas_picagregos_0_pedro-mendoza
4156,sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.469681,-99.086136",1250000.0,MXN,1238692.07,65858.1,,80.0,,15625.0,,,,http://san-juan-de-aragon.properati.com.mx/gwv6_venta_casa_san-juan-de-aragon
4157,sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.465454,-99.162665",1430637.0,MXN,1418031.12,75393.1,,50.0,,28612.74,,,,http://azcapotzalco.properati.com.mx/r9r8_venta_departamento_azcapotzalco_mandarina_58_jorge-ramirez-linares
4158,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.381729,-99.164986",4600000.0,MXN,4558387.05,242357.82,,150.0,,30666.666666666668,,,,http://benito-juarez.properati.com.mx/mypo_venta_departamento_benito-juarez_nicol-san-juanas_402_silvia-pena-lartigue
4159,sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",2800000.0,MXN,2775328.27,147557.13,0.0,0.0,,,,,,http://cancun.properati.com.mx/necn_venta_departamento_cancun_amigo-paco-bienes-raices-s-a-de-c-v
4160,sell,apartment,|Cozumel|Quintana Roo|México|,"20.5313266156,-86.9397154664",275000.0,USD,5172337.5,275000.0,186.0,186.0,1478.494623655914,1478.494623655914,,,,http://cozumel.properati.com.mx/b610_venta_departamento_cozumel
4161,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.365382,-99.207035",750000.0,MXN,743215.24,39514.86,,78.0,,9615.384615384615,,,,http://merced-gomez.properati.com.mx/nw18_venta_departamento_merced-gomez_prolongacion-5-de-mayo_jose-marquez-torres
4162,sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3652461,-99.2010382",9450000.0,MXN,9364512.71,497887.27,0.0,215.0,,43953.48837209302,,,,http://cuajimalpa-de-morelos.properati.com.mx/qr70_venta_casa_cuajimalpa-de-morelos_estudio-inmobiliario
4163,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.38696,-99.219493",2587000.0,MXN,2563597.23,136299.93,,70.0,,36957.142857142855,,,,http://alvaro-obregon.properati.com.mx/pn9l_venta_departamento_alvaro-obregon_camino-a-santa-fe_9_irvin-martinez_9s5
4164,sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,11600000.0,MXN,11497789.15,611308.14,241.0,247.0,2536.548298755187,46963.56275303644,,,,http://miguel-hidalgo-df.properati.com.mx/okgj_venta_departamento_miguel-hidalgo_arsa-esmeralda
4165,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.364671,-99.177543",4380000.0,MXN,4340377.16,230766.79,,130.0,,33692.307692307695,,,,http://alvaro-obregon.properati.com.mx/okmb_venta_departamento_alvaro-obregon_juan-tinoco-merced-gomez-alvaro-obregon_135_hmgroup
4166,sell,house,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",9500000.0,MXN,9414060.32,500521.59,,216.0,,43981.48148148148,,,,http://benito-juarez.properati.com.mx/qujv_venta_casa_benito-juarez_gabriela-roa
4167,sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.481344,-99.146996",914430.0,MXN,906372.58,48189.52,102.0,102.0,472.4462745098039,8965.0,,,,http://gustavo-a-madero.properati.com.mx/fhzh_venta_departamento_gustavo-a-madero
4168,sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",1000000.0,USD,18808500.0,1000000.0,,555.0,,1801.8018018018013,,,,http://miguel-hidalgo-df.properati.com.mx/opat_venta_departamento_miguel-hidalgo_privada-de-tamarindos_promociones-duo
4169,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.374721,-99.140098",1480000.0,MXN,1466611.4,77975.99,,70.0,,21142.85714285714,,,,http://benito-juarez.properati.com.mx/o0y7_venta_departamento_benito-juarez_normandia_6_alejandro-ramirez-santiago_bq6
4170,sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,1706400.0,MXN,1690963.33,89904.21,,47.0,,36306.382978723406,,,,http://campestre-palo-alto.properati.com.mx/osx6_venta_departamento_campestre-palo-alto_inventario-inmobiliario-7
4171,sell,house,|Benito Juárez|Quintana Roo|México|,,5900000.0,MXN,5846626.92,310850.25,,450.0,,13111.111111111111,,,,http://benito-juarez-quintana-roo.properati.com.mx/r8tj_venta_casa_benito-juarez_sharon-toiber
4172,sell,house,|Iztapalapa|Distrito Federal|México|,"19.353788,-99.105499",1680000.0,MXN,1665197.0,88534.28,120.0,160.0,737.7856666666667,10500.0,2.0,,,http://iztapalapa.properati.com.mx/bo9i_venta_casa_iztapalapa
4173,sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.504985,-99.208557",710667.0,MXN,704238.01,37442.54,,75.0,,9475.56,,,,http://prados-del-rosario.properati.com.mx/ordc_venta_departamento_prados-del-rosario_av-hacienda-de-narvarte_161_adami-delgadillo
4174,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.335027,-99.235501",1350000.0,MXN,1337787.47,71126.75,,70.0,,19285.714285714286,,,,http://tetelpan.properati.com.mx/p1ri_venta_departamento_tetelpan_roberto-rios-elizondo_89_gustavo-eduardo-aguilar-jimenez
4175,sell,apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.6295586,-87.0738851",1120000.0,USD,21065520.0,1120000.0,0.0,361.0,,3102.493074792244,,,,http://playa-del-carmen-centro.properati.com.mx/lpyf_venta_departamento_playa-del-carmen-centro_village-bienes-raices
4176,sell,house,|Coyoacán|Distrito Federal|México|,,1980000.0,MXN,1962088.23,104319.23,,10.0,,198000.0,,,,http://coyoacan.properati.com.mx/o90p_venta_casa_coyoacan_loma-alegria_13_edmundo-pardavell-juarez
4177,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.347138,-99.2561697",8697250.0,MXN,8854918.6,470793.45,197.0,191.0,2389.814467005076,45535.34031413613,,6.0,,http://santa-fe.properati.com.mx/gjcu_venta_departamento_santa-fe
4178,sell,store,|Cozumel|Quintana Roo|México|,"20.5111307018,-86.9415776432",295000.0,USD,5548507.5,295000.0,1250.0,510.0,236.0,578.4313725490196,,,,http://cozumel.properati.com.mx/bpz3_venta_local_cozumel
4179,sell,house,|Tlalpan|Distrito Federal|México|,"19.2863543,-99.2162139",13000000.0,MXN,12885453.38,685086.71,500.0,500.0,1370.17342,26000.0,3.0,,,http://tlalpan.properati.com.mx/hr6d_venta_casa_tlalpan
4180,sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",2050000.0,USD,38557425.0,2050000.0,600.0,600.0,3416.6666666666665,3416.6666666666665,,,,http://miguel-hidalgo-df.properati.com.mx/bdx3_venta_casa_miguel-hidalgo
4181,sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.454082,-99.125206",1200000.0,MXN,1189144.46,63223.78,,50.0,,24000.0,,,,http://cuauhtemoc.properati.com.mx/peuu_venta_departamento_cuauhtemoc_inventario-inmobiliario-8
4182,sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.416119,-99.145631",486400.0,MXN,482114.14,25632.78,,50.0,,9728.0,,,,http://cuauhtemoc.properati.com.mx/nvwi_venta_departamento_cuauhtemoc_doctor-garcia-diego_40_miguel-angel-heredia-juarez
4183,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",2969000.0,MXN,2942839.22,156463.26,,91.0,,32626.373626373625,,,,http://tetelpan.properati.com.mx/qwhs_venta_departamento_tetelpan_jorge-trejo_c56
4184,sell,house,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",,,,,178.0,104.0,,,2.0,,,http://cancun.properati.com.mx/opwc_venta_casa_cancun_bienes-raices-casa-blanca
4185,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.391819,-99.188639",1360000.0,MXN,1347696.92,71653.61,,84.0,,16190.47619047619,,,,http://benito-juarez.properati.com.mx/odhu_venta_departamento_benito-juarez_bvld-adolfo-lopez-mateos_1040_fernando-vazquez-r
4186,sell,apartment,|Benito Juárez|Distrito Federal|México|,,2008500.0,MXN,1990802.42,105845.89,,65.0,,30900.0,,,,http://benito-juarez.properati.com.mx/ra33_venta_departamento_benito-juarez_jorge-trejo_c56
4187,sell,apartment,|Coyoacán|Distrito Federal|México|,"19.328705,-99.164986",878000.0,MXN,870057.32,46258.73,0.0,0.0,,,,,,http://coyoacan.properati.com.mx/j5jc_venta_casa_coyoacan
4188,sell,house,|Solidaridad|Quintana Roo|México|,"20.615907,-87.079055",1850000.0,USD,34795725.0,1850000.0,,500.0,,3700.0,,,,http://solidaridad-quintana-roo.properati.com.mx/jmf4_venta_terreno_solidaridad_xaman-ha
4189,sell,apartment,|Solidaridad|Quintana Roo|México|,"20.664865,-87.034587",649000.0,USD,12206716.5,649000.0,,353.0,,1838.526912181303,,,,http://solidaridad-quintana-roo.properati.com.mx/hl52_venta_departamento_solidaridad_resort
4190,sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.405298,-99.164986",4280000.0,MXN,4241281.95,225498.15,,74.0,,57837.83783783784,,,,http://cuauhtemoc.properati.com.mx/pfw8_venta_departamento_cuauhtemoc_inventario-inmobiliario-6
4191,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.379856,-99.14689",2750000.0,MXN,2725768.82,144922.18,,75.0,,36666.66666666666,,,,http://benito-juarez.properati.com.mx/qwmd_venta_departamento_benito-juarez_serafin-olarte_111_aurelio-vicente-guadarrama-camacho
4192,sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.390982,-99.243919",7000000.0,MXN,6938320.98,368892.84,0.0,180.0,,38888.88888888889,,,,http://miguel-hidalgo-df.properati.com.mx/p78z_venta_departamento_miguel-hidalgo_brabasa-inmobiliaria
4193,sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1347621,-86.7461357",200000.0,USD,3761700.0,200000.0,44.0,44.0,4545.454545454545,4545.454545454545,,,,http://cancun.properati.com.mx/ntk6_venta_departamento_cancun_cancun-real-state
4194,sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.432657,-99.177444",4416000.0,MXN,4376051.62,232663.51,,87.0,,50758.62068965517,,,,http://anzures.properati.com.mx/p5h6_venta_departamento_anzures_inventario-inmobiliario-6
4195,sell,house,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.6774164,-87.0480615",392000.0,USD,7372932.0,392000.0,500.0,800.0,784.0,490.0,,4.0,,http://playa-magna.properati.com.mx/mhrn_venta_casa_playa-magna_remax-playa_ad3
4196,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.39365,-99.14769",3055700.0,MXN,3028775.26,161032.26,,64.0,,47745.3125,,,,http://benito-juarez.properati.com.mx/ra9x_venta_departamento_benito-juarez_jorge-trejo_c56
4197,sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.355751,-99.299347",12500000.0,MXN,12389859.0,658737.22,589.0,420.0,1118.3993548387095,29761.904761904763,2.0,,,http://cuajimalpa-de-morelos.properati.com.mx/kebc_venta_casa_cuajimalpa-de-morelos_next-home
4198,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.386852,-99.194748",1620000.0,MXN,1605344.97,85352.1,,58.0,,27931.03448275862,,,,http://san-pedro-de-los-pinos.properati.com.mx/o9az_venta_departamento_san-pedro-de-los-pinos_inventario-inmobiliario-6
4199,sell,apartment,|Benito Juárez|Distrito Federal|México|,,3550000.0,MXN,3518719.94,187081.37,68.0,68.0,2751.1966176470587,52205.882352941175,,,,http://benito-juarez.properati.com.mx/j2hf_venta_departamento_benito-juarez
4200,sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.3324251,-99.0617338",550000.0,MXN,545153.65,28984.43,0.0,60.0,,9166.666666666666,,,,http://iztapalapa.properati.com.mx/l5dy_venta_departamento_iztapalapa_inmoponce
4201,sell,house,|Solidaridad|Quintana Roo|México|,"20.6666777674,-87.0554924011",984000.0,MXN,975329.62,51855.79,92.0,90.0,563.6498913043479,10933.333333333334,,,,http://playa-del-carmen.properati.com.mx/mvrk_venta_casa_playa-del-carmen_village-bienes-raices
4202,sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",3100000.0,MXN,3071956.38,163328.09,0.0,0.0,,,,,,http://cancun.properati.com.mx/b27c_renta_departamento_cancun
4203,sell,house,|Benito Juárez|Distrito Federal|México|,"19.390018,-99.188519",7731000.0,MXN,7661063.17,407319.2,,442.0,,17490.950226244346,,,,http://benito-juarez.properati.com.mx/p5m4_venta_casa_benito-juarez_uno_0_federico-arturo
4204,sell,apartment,|Benito Juárez|Distrito Federal|México|,,1113002.0,MXN,1102933.44,58640.16,,488.0,,2280.7418032786886,,,,http://benito-juarez.properati.com.mx/q8pp_venta_departamento_benito-juarez_monrovia_0_alberto-carrillo-mendez
4205,sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.491614,-99.095002",1785000.0,MXN,1768852.34,94045.37,,220.0,,8113.636363636364,,,,http://gustavo-a-madero.properati.com.mx/lv4d_venta_casa_gustavo-a-madero_padre-juan-bosco_0_alejandro-ramirez-santiago_bq6
4206,sell,house,|Benito Juárez|Quintana Roo|México|,"21.117184,-86.849105",6500000.0,MXN,6441199.16,342462.14,,550.0,,11818.181818181818,,,,http://benito-juarez-quintana-roo.properati.com.mx/ldmm_venta_casa_benito-juarez_1_1_alberto-casanova
4207,sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.318155,-99.220718",6800000.0,MXN,6738485.18,358268.08,,229.0,,29694.323144104805,,,,http://san-jeronimo-aculco-la-magdalena-contreras.properati.com.mx/p39p_venta_casa_san-jeronimo-aculco_inventario-inmobiliario-5
4208,sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4116348,-99.161045",5750000.0,MXN,5699335.11,303019.12,124.0,124.0,2443.702580645161,46370.967741935485,,,,http://cuauhtemoc.properati.com.mx/quqq_venta_departamento_cuauhtemoc_mb-inmobiliaria
4209,sell,house,|Tlalpan|Distrito Federal|México|,"19.27078,-99.152314",970642.0,MXN,961861.23,51139.71,,75.0,,12941.893333333332,,,,http://valle-de-tepepan.properati.com.mx/o9xf_venta_casa_valle-de-tepepan_mirador_0_luz-elena-tolentino-salinas
4210,sell,house,|Benito Juárez|Quintana Roo|México|,"21.139086,-86.84964",2995000.0,MXN,2967906.25,157796.01,224.0,180.0,704.4464732142858,16638.88888888889,2.0,,,http://cancun.properati.com.mx/b2gy_venta_casa_cancun
4211,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.337163,-99.224723",4500000.0,MXN,4459291.65,237089.17,,125.0,,36000.0,,,,http://olivar-de-los-padres.properati.com.mx/g58z_venta_departamento_olivar-de-los-padres_av-toluca
4212,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.397933,-99.146528",1635000.0,MXN,1620209.33,86142.4,,68.0,,24044.117647058825,,,,http://benito-juarez.properati.com.mx/osym_venta_departamento_benito-juarez_casas-grandes_93_braulio-fermin
4213,sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.502529,-99.194061",760800.0,MXN,753917.46,40083.87,,65.0,,11704.615384615385,,,,http://san-martin-xochinahuac.properati.com.mx/puyq_venta_departamento_san-martin-xochinahuac_antonio-pedro
4214,sell,house,|Solidaridad|Quintana Roo|México|,"20.6106329258,-87.0971953869",339000.0,USD,6376081.5,339000.0,0.0,210.0,,1614.2857142857142,,,,http://playa-del-carmen.properati.com.mx/ott6_venta_casa_playa-del-carmen_village-bienes-raices
4215,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.381729,-99.164986",5330000.0,MXN,5281783.22,280818.95,0.0,141.0,,37801.41843971631,,,,http://benito-juarez.properati.com.mx/bg7m_venta_departamento_benito-juarez
4216,sell,apartment,|Cozumel|Quintana Roo|México|,"20.5116055009,-86.9464874268",1200000.0,MXN,1189144.46,63223.78,112.0,112.0,564.4980357142857,10714.285714285714,,,,http://cozumel.properati.com.mx/di1y_venta_departamento_cozumel
4217,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.38758,-99.170351",2090000.0,MXN,2071584.36,110140.86,,85.0,,24588.235294117647,,,,http://benito-juarez.properati.com.mx/rcs6_venta_departamento_benito-juarez_av-colonia-del-valle_433_ramiro-perez
4218,sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.439037,-99.119514",659000.0,MXN,653038.45,34720.39,,50.0,,13180.0,,,,http://venustiano-carranza.properati.com.mx/qch5_venta_departamento_venustiano-carranza_av-del-trabajo_20_nestor-davalos
4219,sell,house,|Benito Juárez|Quintana Roo|México|,"21.1166981,-86.8423014",3000000.0,MXN,2973566.1,158096.93,1000.0,250.0,158.09693,12000.0,,,,http://cancun.properati.com.mx/o05w_venta_casa_cancun_the-top-real-estate
4220,sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.33225,-99.244048",2590000.0,MXN,2567178.74,136490.35,,54.0,,47962.96296296296,,,,http://alvaro-obregon.properati.com.mx/rcnl_venta_departamento_alvaro-obregon_av-las-torres_0_el-bosque-grupo-inmobiliario
4221,sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.474885,-99.188231",1350000.0,MXN,1337787.47,71126.75,,90.0,,15000.0,,,,http://azcapotzalco.properati.com.mx/q6y9_venta_departamento_azcapotzalco_avenida-centenario_419_ivan-andres
4222,sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.366901,-99.297272",3351000.0,MXN,3320685.81,176552.4,,81.0,,41370.37037037037,,,,http://manzanastitla.properati.com.mx/k8pc_venta_departamento_manzanastitla_elva-olivia-zaizar-pineda
4223,sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,436733.0,USD,8214292.63,436733.0,130.0,130.0,3359.484615384616,3359.484615384616,,,,http://cuajimalpa-de-morelos.properati.com.mx/jab2_venta_departamento_cuajimalpa-de-morelos
4224,sell,apartment,|Tlalpan|Distrito Federal|México|,"19.2857625829,-99.2257368565",1720000.0,MXN,1704440.37,90620.75,0.0,0.0,,,,,,http://tlalpan.properati.com.mx/r6oo_venta_departamento_tlalpan_numecsa-sa-de-cv
4225,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.400004,-99.16735",3870000.0,MXN,3834990.89,203896.69,,87.0,,44482.75862068965,,,,http://benito-juarez.properati.com.mx/mzrd_venta_departamento_benito-juarez_morena_1_lorena-kuri
4226,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.367025,-99.170349",3150000.0,MXN,3121504.17,165962.42,,130.0,,24230.76923076923,,,,http://benito-juarez.properati.com.mx/pdy6_venta_departamento_benito-juarez_jose-maria-rico_606_jose-camacho
4227,sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.443592,-99.121407",898691.0,MXN,890561.03,47348.86,,43.0,,20899.79069767442,,,,http://venustiano-carranza.properati.com.mx/o99y_venta_departamento_venustiano-carranza_inventario-inmobiliario-6
4228,sell,apartment,|Cuauhtémoc|Distrito Federal|México|,,1019000.0,MXN,1010021.15,53700.25,,45.0,,22644.444444444445,,,,http://cuauhtemoc.properati.com.mx/qwoq_venta_departamento_cuauhtemoc_jorge-trejo_c56
4229,sell,house,|Tlalpan|Distrito Federal|México|,"19.291964,-99.221756",3150000.0,MXN,3122244.47,166001.78,65.0,140.0,2553.8735384615384,22500.0,,,,http://tlalpan.properati.com.mx/p49f_venta_casa_tlalpan_capis-real-estate_clg
4230,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.384336,-99.165514",9500000.0,MXN,9414060.32,500521.59,,310.0,,30645.16129032258,,,,http://benito-juarez.properati.com.mx/o62g_venta_departamento_benito-juarez_lopez-cotilla_888_arturo-m-castillo
4231,sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.374703,-99.140201",1480000.0,MXN,1466611.4,77975.99,,70.0,,21142.85714285714,,,,http://benito-juarez.properati.com.mx/nxxe_venta_departamento_benito-juarez_normandia_0_gamaliel-cruz-cruz
